id_order,id_user,id_tech,id_service,tgl_kunjungan,status_order,biaya_kunjungan,harga_barang,biaya_jasa,total_biaya,foto_kerusakan,foto_nota,rating_nilai,rating_komentar
2552,1,7,1,2026-01-14 18:46:54,Selesai,50000,360000,210000,570000,"https://picsum.photos/seed/krs0.3066564684986568/300/200","https://picsum.photos/seed/nt0.43473064372681747/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2553,1,7,4,2025-02-14 17:31:45,Selesai,50000,230000,150000,380000,"https://picsum.photos/seed/krs0.8675586798075783/300/200","https://picsum.photos/seed/nt0.5243150996557041/300/200",5,"Lumayan, AC sudah dingin kembali."
2554,6,6,4,2025-01-30 00:56:20,Selesai,50000,370000,220000,590000,"https://picsum.photos/seed/krs0.5032721339455063/300/200","https://picsum.photos/seed/nt0.2425340498038988/300/200",5,"Sangat profesional dan cepat tanggap."
2555,1,1,4,2026-02-06 14:32:01,Selesai,50000,300000,120000,420000,"https://picsum.photos/seed/krs0.4330127799352044/300/200","https://picsum.photos/seed/nt0.9364044217894095/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2556,6,7,1,2025-10-25 02:55:58,Selesai,50000,80000,210000,290000,"https://picsum.photos/seed/krs0.2725650860499339/300/200","https://picsum.photos/seed/nt0.6701163671118711/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2557,1,2,5,2025-03-26 01:08:23,Selesai,50000,160000,220000,380000,"https://picsum.photos/seed/krs0.4644971581820685/300/200","https://picsum.photos/seed/nt0.5764193020364088/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2558,1,4,2,2025-08-24 19:45:36,Selesai,50000,440000,60000,500000,"https://picsum.photos/seed/krs0.13374376058763304/300/200","https://picsum.photos/seed/nt0.814061657830361/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
2559,1,6,3,2025-08-20 13:12:39,Selesai,50000,80000,230000,310000,"https://picsum.photos/seed/krs0.8550337957610846/300/200","https://picsum.photos/seed/nt0.6325990966314158/300/200",4,"Sangat profesional dan cepat tanggap."
2560,6,7,4,2025-08-28 02:20:06,Selesai,50000,280000,150000,430000,"https://picsum.photos/seed/krs0.14389054861762252/300/200","https://picsum.photos/seed/nt0.9982648104019668/300/200",5,"Kerja cepat dan bersih."
2561,6,5,3,2025-12-30 10:17:45,Selesai,50000,430000,70000,500000,"https://picsum.photos/seed/krs0.5116298530093735/300/200","https://picsum.photos/seed/nt0.8331946001389794/300/200",5,"Sangat profesional dan cepat tanggap."
2562,6,1,3,2025-05-04 20:57:14,Selesai,50000,270000,240000,510000,"https://picsum.photos/seed/krs0.30625032111242023/300/200","https://picsum.photos/seed/nt0.301980680456171/300/200",4,"Lumayan, AC sudah dingin kembali."
2563,6,3,8,2025-10-18 18:59:50,Selesai,50000,450000,180000,630000,"https://picsum.photos/seed/krs0.30866378443708875/300/200","https://picsum.photos/seed/nt0.0865610027542415/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2564,6,5,2,2025-09-28 01:17:25,Selesai,50000,100000,110000,210000,"https://picsum.photos/seed/krs0.24470016389142168/300/200","https://picsum.photos/seed/nt0.02522810987910995/300/200",5,"Lumayan, AC sudah dingin kembali."
2565,1,6,1,2026-05-03 22:00:30,Selesai,50000,220000,70000,290000,"https://picsum.photos/seed/krs0.05589681974510108/300/200","https://picsum.photos/seed/nt0.34448429312888684/300/200",5,"Kerja cepat dan bersih."
2566,1,5,6,2025-08-07 19:29:44,Selesai,50000,310000,60000,370000,"https://picsum.photos/seed/krs0.992075134124149/300/200","https://picsum.photos/seed/nt0.6896389752312367/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2567,1,1,3,2025-09-01 23:00:07,Selesai,50000,290000,150000,440000,"https://picsum.photos/seed/krs0.6260653491127011/300/200","https://picsum.photos/seed/nt0.5179545884315553/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2568,6,7,5,2025-12-30 20:57:08,Selesai,50000,480000,50000,530000,"https://picsum.photos/seed/krs0.2090360223099118/300/200","https://picsum.photos/seed/nt0.6031708274625988/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2569,1,5,5,2025-03-10 01:54:45,Selesai,50000,250000,120000,370000,"https://picsum.photos/seed/krs0.45506128383564814/300/200","https://picsum.photos/seed/nt0.4537657851865291/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2570,6,5,2,2025-03-09 09:32:18,Selesai,50000,70000,80000,150000,"https://picsum.photos/seed/krs0.7894502287910755/300/200","https://picsum.photos/seed/nt0.9628648463320177/300/200",5,"Kerja cepat dan bersih."
2571,1,5,7,2025-07-19 23:43:13,Selesai,50000,430000,90000,520000,"https://picsum.photos/seed/krs0.725908877963739/300/200","https://picsum.photos/seed/nt0.4257797326961501/300/200",4,"Lumayan, AC sudah dingin kembali."
2572,6,3,3,2026-01-07 15:08:03,Selesai,50000,380000,220000,600000,"https://picsum.photos/seed/krs0.4058319567172073/300/200","https://picsum.photos/seed/nt0.6866584479782314/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
2573,6,6,4,2026-02-15 16:59:16,Selesai,50000,270000,90000,360000,"https://picsum.photos/seed/krs0.416809991420505/300/200","https://picsum.photos/seed/nt0.4423226664529124/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2574,1,1,1,2025-12-01 02:24:40,Selesai,50000,380000,230000,610000,"https://picsum.photos/seed/krs0.02063974665606627/300/200","https://picsum.photos/seed/nt0.21728670960035767/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2575,6,5,4,2025-11-16 21:15:30,Selesai,50000,390000,240000,630000,"https://picsum.photos/seed/krs0.5407672925643106/300/200","https://picsum.photos/seed/nt0.15811434682801007/300/200",5,"Kerja cepat dan bersih."
2576,1,6,3,2025-05-07 14:12:05,Selesai,50000,280000,130000,410000,"https://picsum.photos/seed/krs0.17683065525415742/300/200","https://picsum.photos/seed/nt0.4729558456617441/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2577,1,6,6,2025-10-03 10:45:39,Selesai,50000,0,70000,70000,"https://picsum.photos/seed/krs0.8825724599325012/300/200","https://picsum.photos/seed/nt0.8328591038787402/300/200",5,"Sangat profesional dan cepat tanggap."
2578,6,7,5,2025-03-30 22:40:11,Selesai,50000,440000,160000,600000,"https://picsum.photos/seed/krs0.9224400509132512/300/200","https://picsum.photos/seed/nt0.13999644009021017/300/200",5,"Lumayan, AC sudah dingin kembali."
2579,1,5,1,2025-09-08 04:47:09,Selesai,50000,400000,90000,490000,"https://picsum.photos/seed/krs0.7805412847823456/300/200","https://picsum.photos/seed/nt0.3550922957713556/300/200",5,"Lumayan, AC sudah dingin kembali."
2580,6,2,7,2025-12-16 04:38:23,Selesai,50000,180000,110000,290000,"https://picsum.photos/seed/krs0.765227614100177/300/200","https://picsum.photos/seed/nt0.3447069922164744/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2581,1,3,1,2026-01-01 05:12:12,Selesai,50000,10000,80000,90000,"https://picsum.photos/seed/krs0.9778096026022255/300/200","https://picsum.photos/seed/nt0.37280637597685784/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2582,6,2,3,2025-06-16 02:22:12,Selesai,50000,280000,90000,370000,"https://picsum.photos/seed/krs0.9675315806760519/300/200","https://picsum.photos/seed/nt0.45115937586792676/300/200",5,"Sangat profesional dan cepat tanggap."
2583,6,7,3,2026-03-03 21:37:58,Selesai,50000,350000,190000,540000,"https://picsum.photos/seed/krs0.7121000682273735/300/200","https://picsum.photos/seed/nt0.5603510673233988/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2584,6,1,8,2025-06-02 02:42:53,Selesai,50000,310000,200000,510000,"https://picsum.photos/seed/krs0.12793299464044872/300/200","https://picsum.photos/seed/nt0.7505794075878298/300/200",4,"Lumayan, AC sudah dingin kembali."
2585,6,2,2,2025-07-05 04:37:18,Selesai,50000,100000,240000,340000,"https://picsum.photos/seed/krs0.20329920378812538/300/200","https://picsum.photos/seed/nt0.5508215818397435/300/200",5,"Kerja cepat dan bersih."
2586,1,2,1,2026-02-25 00:38:17,Selesai,50000,100000,110000,210000,"https://picsum.photos/seed/krs0.35537215654760557/300/200","https://picsum.photos/seed/nt0.9516542550400163/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2587,1,1,6,2025-12-16 16:39:34,Selesai,50000,200000,190000,390000,"https://picsum.photos/seed/krs0.2963508395501947/300/200","https://picsum.photos/seed/nt0.4547785192851931/300/200",5,"Lumayan, AC sudah dingin kembali."
2588,6,1,7,2026-04-06 12:53:31,Selesai,50000,330000,100000,430000,"https://picsum.photos/seed/krs0.7433561585237286/300/200","https://picsum.photos/seed/nt0.490156653297828/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
2589,1,5,3,2026-04-27 19:10:51,Selesai,50000,460000,50000,510000,"https://picsum.photos/seed/krs0.1820777794473133/300/200","https://picsum.photos/seed/nt0.6987281190985661/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2590,6,6,4,2025-01-21 02:14:17,Selesai,50000,300000,130000,430000,"https://picsum.photos/seed/krs0.6283775272731894/300/200","https://picsum.photos/seed/nt0.7692638638134609/300/200",4,"Sedikit terlambat tapi hasil kerjanya bagus."
2591,6,6,3,2025-09-14 04:18:38,Selesai,50000,170000,190000,360000,"https://picsum.photos/seed/krs0.8878319553856704/300/200","https://picsum.photos/seed/nt0.6293214671906364/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2592,1,5,2,2025-08-20 08:46:54,Selesai,50000,80000,70000,150000,"https://picsum.photos/seed/krs0.8185753519662854/300/200","https://picsum.photos/seed/nt0.8525762478550986/300/200",5,"Kerja cepat dan bersih."
2593,6,7,6,2025-11-09 03:38:21,Selesai,50000,480000,140000,620000,"https://picsum.photos/seed/krs0.8622082753147915/300/200","https://picsum.photos/seed/nt0.09400086057781198/300/200",5,"Lumayan, AC sudah dingin kembali."
2594,1,4,5,2026-03-23 14:32:38,Selesai,50000,190000,80000,270000,"https://picsum.photos/seed/krs0.36827736035329595/300/200","https://picsum.photos/seed/nt0.7541783094223117/300/200",5,"Sangat profesional dan cepat tanggap."
2595,1,5,7,2025-02-08 06:41:07,Selesai,50000,430000,190000,620000,"https://picsum.photos/seed/krs0.14287655336913052/300/200","https://picsum.photos/seed/nt0.7002509919218475/300/200",5,"Lumayan, AC sudah dingin kembali."
2596,6,3,8,2025-06-27 20:24:51,Selesai,50000,280000,80000,360000,"https://picsum.photos/seed/krs0.04749945254335419/300/200","https://picsum.photos/seed/nt0.7065638862915823/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2597,1,3,4,2026-01-27 19:47:49,Selesai,50000,120000,120000,240000,"https://picsum.photos/seed/krs0.5676451386792248/300/200","https://picsum.photos/seed/nt0.49151823036915143/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
2598,6,5,7,2025-12-17 01:58:02,Selesai,50000,110000,200000,310000,"https://picsum.photos/seed/krs0.3801138064291034/300/200","https://picsum.photos/seed/nt0.15343365462691794/300/200",5,"Lumayan, AC sudah dingin kembali."
2599,1,2,4,2025-07-02 03:48:07,Selesai,50000,280000,60000,340000,"https://picsum.photos/seed/krs0.9610972874872756/300/200","https://picsum.photos/seed/nt0.6886072820759481/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2600,1,1,1,2025-06-03 16:59:39,Selesai,50000,420000,220000,640000,"https://picsum.photos/seed/krs0.15846143377266586/300/200","https://picsum.photos/seed/nt0.9195562319875369/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
2601,6,6,1,2025-01-23 19:46:50,Selesai,50000,10000,80000,90000,"https://picsum.photos/seed/krs0.8912307377789355/300/200","https://picsum.photos/seed/nt0.751493240111356/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2602,1,4,5,2025-04-28 21:41:21,Selesai,50000,140000,180000,320000,"https://picsum.photos/seed/krs0.6151509555805135/300/200","https://picsum.photos/seed/nt0.48537241802410513/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2603,1,1,5,2025-11-22 00:12:27,Selesai,50000,70000,50000,120000,"https://picsum.photos/seed/krs0.5911920290782001/300/200","https://picsum.photos/seed/nt0.7214157328241704/300/200",5,"Kerja cepat dan bersih."
2604,6,2,4,2025-04-19 05:15:37,Selesai,50000,480000,100000,580000,"https://picsum.photos/seed/krs0.13197423860083868/300/200","https://picsum.photos/seed/nt0.615642384560812/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
2605,1,2,2,2025-12-07 01:09:39,Selesai,50000,230000,90000,320000,"https://picsum.photos/seed/krs0.5624360318871974/300/200","https://picsum.photos/seed/nt0.3676098526888729/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2606,1,3,7,2026-05-26 06:08:14,Selesai,50000,240000,110000,350000,"https://picsum.photos/seed/krs0.18682226676210667/300/200","https://picsum.photos/seed/nt0.2985786716672547/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2607,6,6,7,2026-03-02 08:30:38,Selesai,50000,390000,120000,510000,"https://picsum.photos/seed/krs0.35377969076264093/300/200","https://picsum.photos/seed/nt0.054742508424873826/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2608,1,4,8,2025-11-28 22:43:08,Selesai,50000,200000,110000,310000,"https://picsum.photos/seed/krs0.21833567136036303/300/200","https://picsum.photos/seed/nt0.47515981477659586/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2609,6,4,4,2026-01-17 17:05:36,Selesai,50000,330000,110000,440000,"https://picsum.photos/seed/krs0.7055203745785149/300/200","https://picsum.photos/seed/nt0.5558579736704063/300/200",5,"Lumayan, AC sudah dingin kembali."
2610,6,6,1,2025-01-05 02:55:48,Selesai,50000,360000,150000,510000,"https://picsum.photos/seed/krs0.9440647730631629/300/200","https://picsum.photos/seed/nt0.5300705996479669/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2611,1,3,2,2026-03-20 07:22:06,Selesai,50000,260000,200000,460000,"https://picsum.photos/seed/krs0.05050460046382432/300/200","https://picsum.photos/seed/nt0.0822826505600851/300/200",5,"Kerja cepat dan bersih."
2612,1,1,6,2025-07-02 19:54:51,Selesai,50000,410000,160000,570000,"https://picsum.photos/seed/krs0.24468851725889484/300/200","https://picsum.photos/seed/nt0.07795013870589318/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2613,1,7,1,2025-08-15 13:20:24,Selesai,50000,470000,80000,550000,"https://picsum.photos/seed/krs0.7411843667926776/300/200","https://picsum.photos/seed/nt0.40810969772320904/300/200",5,"Lumayan, AC sudah dingin kembali."
2614,1,2,3,2025-01-18 00:41:24,Selesai,50000,300000,110000,410000,"https://picsum.photos/seed/krs0.03617484872816312/300/200","https://picsum.photos/seed/nt0.4508087380160234/300/200",4,"Sangat profesional dan cepat tanggap."
2615,1,2,6,2026-02-04 09:12:35,Selesai,50000,260000,230000,490000,"https://picsum.photos/seed/krs0.04419692034310452/300/200","https://picsum.photos/seed/nt0.43590568742047364/300/200",4,"Lumayan, AC sudah dingin kembali."
2616,6,7,2,2025-06-09 02:32:25,Selesai,50000,460000,240000,700000,"https://picsum.photos/seed/krs0.11970510459635497/300/200","https://picsum.photos/seed/nt0.23815125594898723/300/200",5,"Sangat profesional dan cepat tanggap."
2617,6,4,5,2025-02-25 08:25:06,Selesai,50000,50000,230000,280000,"https://picsum.photos/seed/krs0.25293474776938485/300/200","https://picsum.photos/seed/nt0.4194524376494091/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
2618,1,3,4,2026-01-12 13:16:27,Selesai,50000,140000,60000,200000,"https://picsum.photos/seed/krs0.31030288857103416/300/200","https://picsum.photos/seed/nt0.3916413169929487/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2619,6,2,6,2025-12-22 12:46:48,Selesai,50000,80000,130000,210000,"https://picsum.photos/seed/krs0.06691783532478213/300/200","https://picsum.photos/seed/nt0.6922387061273217/300/200",5,"Kerja cepat dan bersih."
2620,6,3,1,2026-01-04 22:25:11,Selesai,50000,150000,200000,350000,"https://picsum.photos/seed/krs0.7407174547794765/300/200","https://picsum.photos/seed/nt0.8063418948333032/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2621,6,6,1,2025-10-29 22:25:59,Selesai,50000,300000,160000,460000,"https://picsum.photos/seed/krs0.2486136214304121/300/200","https://picsum.photos/seed/nt0.0883002955969181/300/200",5,"Sangat profesional dan cepat tanggap."
2622,1,5,5,2026-02-12 12:12:32,Selesai,50000,120000,240000,360000,"https://picsum.photos/seed/krs0.6369796426399573/300/200","https://picsum.photos/seed/nt0.9701524998398134/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2623,6,7,5,2025-07-24 00:51:52,Selesai,50000,300000,170000,470000,"https://picsum.photos/seed/krs0.08259965429773963/300/200","https://picsum.photos/seed/nt0.42482878321258866/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2624,1,3,4,2025-01-01 08:57:46,Selesai,50000,90000,90000,180000,"https://picsum.photos/seed/krs0.5799348585583197/300/200","https://picsum.photos/seed/nt0.93700506494873/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2625,1,1,2,2026-01-13 01:16:50,Selesai,50000,40000,90000,130000,"https://picsum.photos/seed/krs0.3216038462345223/300/200","https://picsum.photos/seed/nt0.8081345873261724/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
2626,6,3,7,2025-03-23 08:52:25,Selesai,50000,200000,50000,250000,"https://picsum.photos/seed/krs0.5208413949799806/300/200","https://picsum.photos/seed/nt0.815761621235357/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2627,1,1,7,2026-05-18 11:27:48,Selesai,50000,70000,180000,250000,"https://picsum.photos/seed/krs0.6894453878595417/300/200","https://picsum.photos/seed/nt0.37076563027889853/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2628,6,2,1,2026-04-06 14:09:55,Selesai,50000,400000,100000,500000,"https://picsum.photos/seed/krs0.8485774179848443/300/200","https://picsum.photos/seed/nt0.8988618368654432/300/200",4,"Sangat profesional dan cepat tanggap."
2629,1,3,6,2025-03-31 03:57:36,Selesai,50000,100000,50000,150000,"https://picsum.photos/seed/krs0.39131294390965177/300/200","https://picsum.photos/seed/nt0.5579723104733187/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2630,1,6,2,2025-08-16 01:52:15,Selesai,50000,200000,240000,440000,"https://picsum.photos/seed/krs0.32632327708486086/300/200","https://picsum.photos/seed/nt0.8049240100100051/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2631,6,4,2,2026-05-04 22:06:34,Selesai,50000,200000,60000,260000,"https://picsum.photos/seed/krs0.6617839226597574/300/200","https://picsum.photos/seed/nt0.4084183459844444/300/200",5,"Sangat profesional dan cepat tanggap."
2632,1,2,2,2025-07-23 09:13:04,Selesai,50000,0,110000,110000,"https://picsum.photos/seed/krs0.32231895963917356/300/200","https://picsum.photos/seed/nt0.19558617623527286/300/200",5,"Sangat profesional dan cepat tanggap."
